Timestamp,Action,Symbol,Quantity,Price,FGI_Value,FGI_Momentum,FGI_Velocity,Volatility,Portfolio_Value,Buying_Power,Signal_Reason,Days_Held
2026-05-12 13:10:02,NO_ACTION,SPY,0,738.1699829101562,66.43,-0.5400000000000063,-0.4266666666666623,0.1025,25091.36,50182.72,Insufficient momentum/velocity for entry,0
2026-05-13 13:10:02,NO_ACTION,SPY,0,742.3699951171875,66.09,-0.5300000000000153,-0.34999999999999903,0.099,25091.36,50182.72,Insufficient momentum/velocity for entry,0
2026-05-14 13:10:02,NO_ACTION,SPY,0,748.1699829101562,66.17,-0.060000000000002274,-0.39000000000000057,0.0979,25091.36,50182.72,Insufficient momentum/velocity for entry,0
2026-05-15 13:10:02,NO_ACTION,SPY,0,739.1199951171875,64.09,-1.3600000000000136,-0.7800000000000011,0.0994,25091.36,50182.72,Insufficient momentum/velocity for entry,0
2026-05-18 13:10:02,NO_ACTION,SPY,0,738.6099853515625,62.4,-1.8200000000000145,-1.2300000000000015,0.1074,25091.36,50182.72,Insufficient momentum/velocity for entry,0
2026-05-19 13:10:02,NO_ACTION,SPY,0,733.780029296875,60.77,-1.6500000000000128,-1.7999999999999996,0.1069,25091.36,50182.72,Insufficient momentum/velocity for entry,0
2026-05-20 13:10:02,NO_ACTION,SPY,0,741.260009765625,60.77,-0.5433333333333366,-1.1066666666666667,0.107,25091.36,50182.72,Insufficient momentum/velocity for entry,0
2026-05-21 13:10:02,NO_ACTION,SPY,0,742.77001953125,58.46,-1.5400000000000063,-1.3133333333333326,0.1071,25091.36,50182.72,Insufficient momentum/velocity for entry,0
2026-05-22 13:10:02,NO_ACTION,SPY,0,745.7000122070312,59.14,-0.3166666666666771,-0.5433333333333342,0.1048,25091.36,50182.72,Insufficient momentum/velocity for entry,0
2026-05-26 13:10:02,NO_ACTION,SPY,0,750.5599975585938,60.71,1.2733333333333263,-0.020000000000000757,0.103,25091.36,50182.72,Insufficient momentum/velocity for entry,0
2026-05-27 13:11:03,BOUGHT,SPY,66,750.784243,60.66,0.4899999999999878,0.733333333333332,0.1042,25089.76,629.36,"Strong momentum/velocity, low volatility",0
2026-05-28 13:11:03,SOLD,SPY,66,755.22,60.29,-0.2633333333333425,0.38333333333333286,0.1011,25384.12,50768.24,Momentum reversal or high volatility,1
2026-05-29 13:10:04,NO_ACTION,SPY,0,756.489990234375,60.8,0.21666666666666146,0.029999999999998767,0.101,25384.1,50768.2,Insufficient momentum/velocity for entry,0
2026-06-01 15:50:02,NO_ACTION,SPY,0,758.48,59.69,-0.5700000000000145,-0.323333333333333,0.55,25384.1,50768.2,Insufficient momentum/velocity for entry,0
2026-06-02 15:50:01,NO_ACTION,SPY,0,759.46,56.97,-2.1833333333333442,-1.1066666666666667,0.55,25384.1,50768.2,Insufficient momentum/velocity for entry,0
2026-06-03 15:50:02,NO_ACTION,SPY,0,754.62,54.14,-2.7933333333333366,-2.219999999999999,0.55,25384.1,50768.2,Insufficient momentum/velocity for entry,0
2026-06-04 15:50:01,NO_ACTION,SPY,0,757.84,54.89,-0.44333333333334224,-1.599999999999999,0.55,25384.1,101536.4,Insufficient momentum/velocity for entry,0
2026-06-05 15:50:01,NO_ACTION,SPY,0,738.68,42.37,-8.096666666666678,-4.866666666666667,0.55,25384.1,101536.4,Insufficient momentum/velocity for entry,0
2026-06-08 15:50:01,NO_ACTION,SPY,0,739.67,40.11,-5.680000000000014,-4.676666666666667,0.55,25384.1,101536.4,Insufficient momentum/velocity for entry,0
2026-06-09 15:50:01,NO_ACTION,SPY,0,733.51,31.6,-6.4266666666666765,-7.763333333333333,0.55,25384.1,101536.4,Insufficient momentum/velocity for entry,0
2026-06-10 15:50:01,NO_ACTION,SPY,0,725.69,28.06,-5.196666666666683,-4.77,0.55,25384.1,101536.4,Insufficient momentum/velocity for entry,0
2026-06-11 15:50:01,NO_ACTION,SPY,0,737.93,30.69,0.573333333333327,-3.1399999999999992,0.55,25384.1,101536.4,Insufficient momentum/velocity for entry,0
2026-06-12 15:50:33,NO_ACTION,SPY,0,741.06,33.86,2.9899999999999913,0.7533333333333326,0.55,25384.1,101536.4,BUY did not fill after 3 attempts,0
2026-06-15 15:52:50,NO_ACTION,SPY,0,754.49,40.86,5.723333333333322,4.266666666666667,0.55,25851.53,103406.12,SELL incomplete - still holding 34 after 5 attempts,1
2026-06-16 15:50:32,NO_ACTION,SPY,0,751.2,38.97,1.0733333333333235,2.7599999999999993,0.55,25851.5,103406.0,BUY did not fill after 3 attempts,0
2026-06-17 15:52:51,NO_ACTION,SPY,0,739.73,33.17,-4.496666666666677,-0.22999999999999923,0.55,25512.26,102049.04,SELL incomplete - still holding 34 after 5 attempts,1
2026-06-18 15:50:01,NO_ACTION,SPY,0,746.81,37.26,0.7933333333333223,-1.2000000000000004,0.55,25512.23,102048.92,Insufficient momentum/velocity for entry,0
2026-06-22 15:50:01,NO_ACTION,SPY,0,743.81,34.51,-0.4700000000000131,-1.486666666666667,0.55,25512.23,102048.92,Insufficient momentum/velocity for entry,0
2026-06-23 15:50:01,NO_ACTION,SPY,0,734.8,28.09,-5.196666666666676,-1.693333333333334,0.55,25512.23,102048.92,Insufficient momentum/velocity for entry,0
2026-06-24 15:50:01,NO_ACTION,SPY,0,732.08,25.1,-4.1333333333333435,-4.053333333333332,0.55,25512.23,102048.92,Insufficient momentum/velocity for entry,0
2026-06-25 15:50:01,NO_ACTION,SPY,0,732.1,25.23,-0.9100000000000108,-3.0933333333333324,0.55,25512.23,102048.92,Insufficient momentum/velocity for entry,0
2026-06-26 15:50:02,NO_ACTION,SPY,0,733.12,24.86,-0.2033333333333438,-1.0766666666666669,0.55,25512.23,102048.92,Insufficient momentum/velocity for entry,0
2026-06-29 15:50:33,NO_ACTION,SPY,0,740.7,26.94,1.2633333333333248,0.6133333333333333,0.55,25512.23,102048.92,BUY did not fill after 3 attempts,0
2026-06-30 15:52:51,NO_ACTION,SPY,0,746.88,31.31,3.606666666666655,2.026666666666666,0.55,25725.36,102901.44,SELL incomplete - still holding 34 after 5 attempts,1
2026-07-01 15:50:32,NO_ACTION,SPY,0,746.6,33.37,2.8299999999999876,2.836666666666666,0.55,25725.33,102901.32,BUY did not fill after 3 attempts,0
2026-07-02 15:52:51,NO_ACTION,SPY,0,743.83,30.8,-1.026666666666678,1.2866666666666664,0.55,25632.96,102531.84,SELL incomplete - still holding 34 after 5 attempts,1
2026-07-06 15:50:32,NO_ACTION,SPY,0,751.47,44.91,8.54999999999999,4.533333333333332,0.55,25632.93,102531.72,BUY did not fill after 3 attempts,0
2026-07-07 15:52:51,NO_ACTION,SPY,0,747.28,43.0,3.4299999999999855,3.210000000000001,0.55,25490.82,101963.28,SELL incomplete - still holding 33 after 5 attempts,1
2026-07-08 15:50:01,NO_ACTION,SPY,0,744.75,41.86,-1.3966666666666825,3.686666666666666,0.55,25490.79,101963.16,Insufficient momentum/velocity for entry,0
2026-07-09 15:50:33,NO_ACTION,SPY,0,751.15,46.91,2.9866666666666504,0.6666666666666666,0.55,25490.79,101963.16,BUY did not fill after 3 attempts,0
2026-07-10 15:52:50,NO_ACTION,SPY,0,755.33,49.03,3.096666666666664,2.0100000000000002,0.55,25626.51,102506.04,SELL incomplete - still holding 33 after 5 attempts,1
2026-07-13 15:50:01,NO_ACTION,SPY,0,748.86,43.03,-3.2933333333333437,0.39000000000000057,0.55,25626.48,102505.92,Insufficient momentum/velocity for entry,0
2026-07-14 15:50:01,NO_ACTION,SPY,0,752.33,42.83,-2.133333333333347,-1.3599999999999994,0.55,25626.48,102505.92,Insufficient momentum/velocity for entry,0
2026-07-15 15:50:01,NO_ACTION,SPY,0,753.88,45.49,1.7066666666666634,-1.1799999999999997,0.55,25626.48,102505.92,Insufficient momentum/velocity for entry,0
2026-07-16 15:50:01,NO_ACTION,SPY,0,748.42,40.17,-2.660000000000011,-0.9533333333333331,0.55,25626.48,102505.92,Insufficient momentum/velocity for entry,0
2026-07-17 15:50:01,NO_ACTION,SPY,0,744.12,37.51,-3.546666666666681,-1.7733333333333334,0.55,25626.48,102505.92,Insufficient momentum/velocity for entry,0
2026-07-20 15:50:01,NO_ACTION,SPY,0,742.56,38.11,-0.4866666666666788,-2.460000000000001,0.55,25626.48,102505.92,Insufficient momentum/velocity for entry,0
2026-07-21 15:50:32,NO_ACTION,SPY,0,748.32,40.74,1.953333333333319,0.19000000000000009,0.55,25626.48,102505.92,BUY did not fill after 3 attempts,0
2026-07-22 15:52:50,NO_ACTION,SPY,0,748.22,43.11,2.4566666666666563,1.8666666666666671,0.55,25627.83,102511.32,SELL incomplete - still holding 34 after 5 attempts,1
2026-07-23 15:50:01,NO_ACTION,SPY,0,736.39,39.06,-1.9100000000000037,0.3166666666666676,0.55,25627.83,25627.83,Insufficient momentum/velocity for entry,0
